brand,product,name,specific,hex,r,g,b,lightness,undertone,categories,source_dataset,source_file
Dermablend,Quick Fix Body Foundation Stick,Bronze,65W,#CA8F5C,202,143,92,0.576471,warm,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P10,#F9DFD4,249,223,212,0.903922,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N0,#F5E4D8,245,228,216,0.903922,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N10,#EBCEB7,235,206,183,0.819608,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G10,#F2D1B2,242,209,178,0.823529,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P20,#F8DBD3,248,219,211,0.9,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N20,#EDCDB7,237,205,183,0.823529,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G20,#F3D0AD,243,208,173,0.815686,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N25,#EBCAB1,235,202,177,0.807843,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P30,#EBB6A5,235,182,165,0.784314,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N30,#E7C0A4,231,192,164,0.77451,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G30,#E3B68E,227,182,142,0.723529,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N35,#E7C0A4,231,192,164,0.77451,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P40,#E4AC95,228,172,149,0.739216,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N40,#D7AB8E,215,171,142,0.7,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G40,#DCA985,220,169,133,0.692157,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,G+,40,#DFA880,223,168,128,0.688235,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P50,#E2A490,226,164,144,0.72549,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N50,#D5AB90,213,171,144,0.7,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G50,#D7A57E,215,165,126,0.668627,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,G+,50,#DBA479,219,164,121,0.666667,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P60,#D5937A,213,147,122,0.656863,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N60,#CB9777,203,151,119,0.631373,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G60,#C89773,200,151,115,0.617647,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,G+,60,#CF9468,207,148,104,0.609804,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N70,#CA9B7C,202,155,124,0.639216,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G70,#B7825A,183,130,90,0.535294,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N80,#C39070,195,144,112,0.601961,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G80,#B7805B,183,128,91,0.537255,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N85,#B78263,183,130,99,0.552941,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N90,#B0775A,176,119,90,0.521569,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G90,#AF7753,175,119,83,0.505882,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P100,#AE7057,174,112,87,0.511765,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N100,#A87355,168,115,85,0.496078,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G100,#AB764A,171,118,74,0.480392,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P110,#A26850,162,104,80,0.47451,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N110,#996A4D,153,106,77,0.45098,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,G110,#976333,151,99,51,0.396078,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P120,#925942,146,89,66,0.415686,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,N120,#865A3E,134,90,62,0.384314,neutral,,Cosmetic Foundation Shades,allShades.csv
COVER FX,Pressed Mineral Foundation,NA,P125,#8C5844,140,88,68,0.407843,neutral,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Shell Bisque,NA,#E6A67B,230,166,123,0.692157,neutral,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Porcelain,NA,#F9CF9F,249,207,159,0.8,cool,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Shell Ivory,NA,#F8C598,248,197,152,0.784314,cool,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Soft Ivory,NA,#F1C296,241,194,150,0.766667,cool,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Classic Ivory,NA,#ECB682,236,182,130,0.717647,cool,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Soft Beige,NA,#EBB17A,235,177,122,0.7,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Vanilla Beige,NA,#E3AE7E,227,174,126,0.692157,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Classic Beige,NA,#D69B63,214,155,99,0.613725,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Cream Beige,NA,#CA8E59,202,142,89,0.570588,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Sunkiss Beige,NA,#CF844B,207,132,75,0.552941,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Golden Tan,NA,#CA9353,202,147,83,0.558824,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Sand Beige,NA,#C88644,200,134,68,0.52549,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Amber,NA,#D68E61,214,142,97,0.609804,warm,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Toffee,NA,#C27636,194,118,54,0.486275,neutral,,Cosmetic Foundation Shades,allShades.csv
Wet n Wild,PhotoFocus Stick Foundation,Almond,NA,#824F2A,130,79,42,0.337255,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Buff,NA,#CDA17C,205,161,124,0.645098,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Light Pale,NA,#FDE2D0,253,226,208,0.903922,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Light Porcelain,NA,#FDCDB9,253,205,185,0.858824,cool,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Alabaster,NA,#DCB89E,220,184,158,0.741176,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Porcelain,NA,#DAB7A3,218,183,163,0.747059,cool,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Light Ivory,NA,#EFC8AC,239,200,172,0.805882,cool,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Light,NA,#E4B69C,228,182,156,0.752941,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Vanilla,NA,#E7BA9B,231,186,155,0.756863,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Nude,NA,#D6B48F,214,180,143,0.7,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Natural,NA,#DBA583,219,165,131,0.686275,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Soft Beige,NA,#CC966F,204,150,111,0.617647,warm,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Medium Olive,NA,#CD9B79,205,155,121,0.639216,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Medium Buff,NA,#CE9778,206,151,120,0.639216,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Beige,NA,#C4986E,196,152,110,0.6,warm,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Classic Tan,NA,#C49474,196,148,116,0.611765,warm,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Camel,NA,#C7895E,199,137,94,0.57451,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Golden,NA,#B8875E,184,135,94,0.545098,warm,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Golden Honey,NA,#BF8863,191,136,99,0.568627,warm,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Caramel,NA,#B78B68,183,139,104,0.562745,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Almond,NA,#A56439,165,100,57,0.435294,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Mahogany,NA,#A56F4E,165,111,78,0.476471,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Nutmeg,NA,#A6724A,166,114,74,0.470588,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Cappuccino,NA,#976141,151,97,65,0.423529,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Sienna,NA,#91603D,145,96,61,0.403922,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Deep Sable,NA,#896142,137,97,66,0.398039,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Mocha,NA,#7C4D31,124,77,49,0.339216,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Deep Rich,NA,#764A35,118,74,53,0.335294,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Cocoa,NA,#764A34,118,74,52,0.333333,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Deep,NA,#6B4936,107,73,54,0.315686,neutral,,Cosmetic Foundation Shades,allShades.csv
NYX Professional Makeup,Total Control Pro Drop Foundation,Deep Ebony,NA,#56372D,86,55,45,0.256863,neutral,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Sand,NA,#EDC298,237,194,152,0.762745,neutral,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Ivory,NA,#F3D9B2,243,217,178,0.82549,cool,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Nude Sand,NA,#F7CF9A,247,207,154,0.786275,neutral,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Medium Beige,NA,#F8C795,248,199,149,0.778431,warm,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Bronzed Beige,NA,#DDAC7B,221,172,123,0.67451,warm,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Honey Chestnut,NA,#D79E63,215,158,99,0.615686,warm,,Cosmetic Foundation Shades,allShades.csv
Hynt Beauty,Encore Pressed Powder Foundation,Rich Chestnut,NA,#B27448,178,116,72,0.490196,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC20,#F2D4AF,242,212,175,0.817647,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C2,#EED1AF,238,209,175,0.809804,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC10,#FEEAD9,254,234,217,0.923529,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC15,#EED2B9,238,210,185,0.829412,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,N3,#F5DFCF,245,223,207,0.886275,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,N4,#F1D1B7,241,209,183,0.831373,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW10,#F3D3B9,243,211,185,0.839216,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW13,#EED2B9,238,210,185,0.829412,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW15,#ECCFBA,236,207,186,0.827451,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW18,#EACFB2,234,207,178,0.807843,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW20,#E8C5AF,232,197,175,0.798039,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C3,#F0CEA9,240,206,169,0.801961,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C3.5,#EFCBAB,239,203,171,0.803922,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C4,#ECC69F,236,198,159,0.77451,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C30,#F3CEA2,243,206,162,0.794118,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC25,#F0CDA5,240,205,165,0.794118,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC30,#F0CFA2,240,207,162,0.788235,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C4.5,#F1C9A5,241,201,165,0.796078,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C5,#F2C79D,242,199,157,0.782353,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C5.5,#EDC19D,237,193,157,0.772549,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C35,#F0CEA0,240,206,160,0.784314,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC35,#F1CA9F,241,202,159,0.784314,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC40,#F2C99D,242,201,157,0.782353,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC41,#EDC4A6,237,196,166,0.790196,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,N5,#F1CBA7,241,203,167,0.8,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW22,#EBC8A8,235,200,168,0.790196,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW25,#E4BE9D,228,190,157,0.754902,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW30,#E4B78C,228,183,140,0.721569,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW33,#E3BA97,227,186,151,0.741176,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW35,#D5A87E,213,168,126,0.664706,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C6,#E8B988,232,185,136,0.721569,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C7,#E8B383,232,179,131,0.711765,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C40,#E9C491,233,196,145,0.741176,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC42,#F3C18D,243,193,141,0.752941,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC43,#F4C48A,244,196,138,0.74902,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC44.5,#EDB694,237,182,148,0.754902,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW40,#CE9A72,206,154,114,0.627451,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW43,#D79F70,215,159,112,0.641176,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC43.5,#EFC2A1,239,194,161,0.784314,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW44,#D9A46E,217,164,110,0.641176,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,C8,#DCA972,220,169,114,0.654902,cool,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC45,#E8B27C,232,178,124,0.698039,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC46,#D08260,208,130,96,0.596078,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC47,#EC985F,236,152,95,0.64902,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC50,#DFB276,223,178,118,0.668627,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NC55,#D8A971,216,169,113,0.645098,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,N9,#D8A273,216,162,115,0.64902,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW45,#D49C69,212,156,105,0.621569,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW46,#D39663,211,150,99,0.607843,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW48,#C29061,194,144,97,0.570588,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW50,#C08E62,192,142,98,0.568627,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW55,#DA7C4E,218,124,78,0.580392,neutral,,Cosmetic Foundation Shades,allShades.csv
MAC,Studio Fix Powder Plus Foundation,NA,NW58,#9F7151,159,113,81,0.470588,neutral,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Pearl,NA,#E8CEB4,232,206,180,0.807843,neutral,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Lily,NA,#E9CDA6,233,205,166,0.782353,neutral,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Snow,NA,#ECCEB4,236,206,180,0.815686,neutral,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Light Ivory,NA,#EFE0D6,239,224,214,0.888235,cool,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Alabaster,NA,#D2B097,210,176,151,0.707843,neutral,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Natural,NA,#DFC4A7,223,196,167,0.764706,neutral,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Beige,NA,#E5CBB2,229,203,178,0.798039,warm,,Cosmetic Foundation Shades,allShades.csv
e.l.f. Cosmetics,Flawless Finish Foundation,Buttercup,NA,#DDA16B,221,161,107,0.643137,neutral,,Cosmetic Foundation Shades,allShades.csv
